timestamp,num_ues,IMSI,RNTI,slicing_enabled,slice_id,slice_prb,power_multiplier,scheduling_policy,dl_mcs,dl_n_samples,dl_buffer [bytes],tx_brate_downlink,tx_pkts downlink,tx_errors downlink (%),dl_cqi,ul_mcs,ul_n_samples,ul_buffer [bytes],rx_brate uplink [Mbps],rx_pkts uplink,rx_errors uplink (%),ul_rssi,ul_sinr,phr,sum_requested_prbs,sum_granted_prbs,dl_pmi,dl_ri,ul_n,ul_turbo_iters
36.25,10,1010123456002,74,1,2,8,1,0,18.0,5,0,0.010304,2,0,13.75,8.15385,13,0,0.1,6,66.6667,0,6.169,0,6,8,0,0,0,6.53846
36.5,10,1010123456002,74,1,2,8,1,0,18.0,7,0,0.015456,3,0,12.8571,0.0,0,0,0.0,0,0.0,0,0.0,0,15,12,0,0,0,0.0
36.75,10,1010123456002,74,1,2,8,1,0,0.0,0,0,0.0,0,0,13.5,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.0
37.0,10,1010123456002,74,1,2,8,1,0,18.0,3,0,0.005152,1,0,11.6667,3.42857,28,0,0.1,11,0.0,0,12.774,31,3,4,0,0,0,1.14286
37.25,10,1010123456002,74,1,2,8,1,0,18.0,8,0,0.015456,3,0,14.0,0.0,0,0,0.0,0,0.0,0,0.0,0,18,12,0,0,0,0.0
37.5,10,1010123456002,74,1,2,8,1,0,2.41176,51,0,0.028064,20,0,9.8,0.0,0,0,0.0,0,0.0,0,0.0,0,21,140,0,0,0,0.0
37.75,10,1010123456002,74,1,2,8,1,0,18.0,3,0,0.005152,1,0,10.5,0.0,0,0,0.0,0,0.0,0,0.0,0,6,4,0,0,0,0.0
38.0,10,1010123456002,74,1,2,8,1,0,0.0,6,0,0.015456,3,0,13.6667,13.8,5,0,0.1,2,0.0,0,13.9012,31,15,12,0,0,0,2.6
38.25,10,1010123456002,74,1,2,8,1,0,15.6667,15,0,0.026048,6,0,12.2,0.0,0,0,0.0,0,0.0,0,0.0,0,23,24,0,0,0,0.0
38.5,10,1010123456002,74,1,2,8,1,0,18.0,6,0,0.010304,2,0,10.25,0.0,0,0,0.0,0,0.0,0,0.0,0,9,8,0,0,0,0.0
38.75,10,1010123456002,74,1,2,8,1,0,18.0,3,0,0.0,0,0,13.75,0.0,0,0,0.0,0,0.0,0,0.0,0,3,4,0,0,0,0.0
39.0,10,1010123456002,74,1,2,8,1,0,18.0,6,0,0.015456,3,0,14.0,7.03448,29,0,0.1,11,27.2727,0,8.22315,31,6,8,0,0,0,4.0
39.25,10,1010123456002,74,1,2,8,1,0,3.13043,23,0,0.01648,10,0,10.0,0.0,2,0,0.0,1,100.0,0,0.0,0,10,148,0,0,0,0.0
39.5,10,1010123456002,74,1,2,8,1,0,0.1,19,0,0.006176,8,0,11.2,0.0,0,0,0.0,0,0.0,0,0.0,0,12,80,0,0,0,0.0
39.75,10,1010123456002,74,1,2,8,1,0,18.0,8,0,0.015456,3,0,9.33333,0.0,0,0,0.0,0,0.0,0,0.0,0,20,12,0,0,0,0.0
40.0,10,1010123456002,74,1,2,8,1,0,18.0,16,0,0.030912,6,0,13.5,6.83871,31,0,0.1,11,27.2727,0,8.37478,31,27,24,0,0,0,4.0
40.25,10,1010123456002,74,1,2,8,1,0,0.0,2,0,0.005152,1,0,10.0,16.0,3,0,0.0,1,100.0,0,0.1,0,6,4,0,0,0,10.0
40.5,10,1010123456002,74,1,2,8,1,0,5.14286,35,0,0.02192,13,0,10.6,0.0,0,0,0.0,0,0.0,0,0.0,0,17,90,0,0,0,0.0
40.75,10,1010123456002,74,1,2,8,1,0,18.0,6,0,0.010304,2,0,13.5,0.0,0,0,0.0,0,0.0,0,0.0,0,5,8,0,0,0,0.0
41.0,10,1010123456002,74,1,2,8,1,0,2.25,24,0,0.011456,10,0,10.5,10.4,10,146221,0.1,4,50.0,0,11.9246,31,13,66,0,0,0,5.5
41.25,10,1010123456002,74,1,2,8,1,0,18.0,6,0,0.010304,2,0,13.0,15.2,65,0,0.1,27,77.7778,0,6.86619,0,6,8,0,0,0,8.18462
41.5,10,1010123456002,74,1,2,8,1,0,0.0,2,0,0.005152,1,0,11.0,0.0,0,0,0.0,0,0.0,0,0.0,0,6,4,0,0,0,0.0
41.75,10,1010123456002,74,1,2,8,1,0,18.0,7,0,0.015456,3,0,13.5,0.0,0,0,0.0,0,0.0,0,0.0,0,18,12,0,0,0,0.0
42.0,10,1010123456002,74,1,2,8,1,0,0.0,2,0,0.005152,1,0,13.3333,0.1,16,0,0.1,7,0.0,0,5.75076,31,2,4,0,0,0,1.0
42.25,10,1010123456002,74,1,2,8,1,0,5.14286,14,158,0.010752,6,0,9.66667,0.1,5,0,0.1,2,0.0,0,16.7563,0,18,48,0,0,0,1.0
42.5,10,1010123456002,74,1,2,8,1,0,18.0,16,0,0.030912,6,0,13.8,0.0,0,0,0.0,0,0.0,0,0.0,0,18,24,0,0,0,0.0
42.75,10,1010123456002,74,1,2,8,1,0,18.0,11,0,0.020608,4,0,13.75,0.0,0,0,0.0,0,0.0,0,0.0,0,14,16,0,0,0,0.0
43.0,10,1010123456002,74,1,2,8,1,0,17.4444,9,0,0.015616,4,0,13.6,12.0,6,0,0.1,2,0.0,0,11.3695,31,19,12,0,0,0,1.5
43.25,10,1010123456002,74,1,2,8,1,0,18.0,10,0,0.020608,4,0,13.0,0.0,0,0,0.0,0,0.0,0,0.0,0,18,16,0,0,0,0.0
43.5,10,1010123456002,74,1,2,8,1,0,18.0,9,0,0.020608,4,0,13.75,0.0,0,0,0.0,0,0.0,0,0.0,0,20,16,0,0,0,0.0
43.75,10,1010123456002,74,1,2,8,1,0,18.0,6,0,0.010304,2,0,14.0,0.0,0,0,0.0,0,0.0,0,0.0,0,12,12,0,0,0,0.0
44.0,10,1010123456002,74,1,2,8,1,0,18.0,7,0,0.015456,3,0,13.75,2.58333,24,0,0.1,10,0.0,0,12.3307,31,8,8,0,0,0,1.33333
44.25,10,1010123456002,74,1,2,8,1,0,18.0,3,0,0.005152,1,0,13.4,0.0,0,0,0.0,0,0.0,0,0.0,0,3,4,0,0,0,0.0
44.5,10,1010123456002,74,1,2,8,1,0,18.0,3,0,0.005152,1,0,13.3333,0.0,0,0,0.0,0,0.0,0,0.0,0,12,4,0,0,0,0.0
44.75,10,1010123456002,74,1,2,8,1,0,0.0,0,0,0.0,0,0,14.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.0
45.0,10,1010123456002,74,1,2,8,1,0,18.0,11,0,0.015456,3,0,13.5,13.5,6,0,0.1,2,0.0,0,13.887,31,21,16,0,0,0,2.0
45.25,10,1010123456002,74,1,2,8,1,0,4.22222,18,0,0.016064,8,0,11.0,0.0,0,0,0.0,0,0.0,0,0.0,0,55,44,0,0,0,0.0
45.5,10,1010123456002,74,1,2,8,1,0,18.0,3,0,0.005152,1,0,14.3333,0.0,0,0,0.0,0,0.0,0,0.0,0,2,4,0,0,0,0.0
45.75,10,1010123456002,74,1,2,8,1,0,18.0,12,0,0.02576,5,0,13.6,0.0,0,0,0.0,0,0.0,0,0.0,0,18,20,0,0,0,0.0
46.0,10,1010123456002,74,1,2,8,1,0,0.0,4,0,0.010304,2,0,14.0,6.47059,34,0,0.1,14,28.5714,0,11.1658,31,8,8,0,0,0,3.61765
46.25,10,1010123456002,74,1,2,8,1,0,0.0,2,0,0.005152,1,0,13.5,0.0,0,0,0.0,0,0.0,0,0.0,0,3,4,0,0,0,0.0
46.5,10,1010123456002,74,1,2,8,1,0,0.0,4,0,0.010304,2,0,13.5,0.0,0,0,0.0,0,0.0,0,0.0,0,9,8,0,0,0,0.0
46.75,10,1010123456002,74,1,2,8,1,0,0.0,0,0,0.0,0,0,14.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.0
47.0,10,1010123456002,74,1,2,8,1,0,18.0,5,0,0.010304,2,0,10.6,0.0,0,0,0.0,0,0.0,0,0.0,0,6,8,0,0,0,0.0
47.25,10,1010123456002,74,1,2,8,1,0,0.1,20,0,0.006176,8,0,9.33333,11.7447,47,0,0.1,19,52.6316,0,11.1455,31,4,62,0,0,0,6.02128
47.5,10,1010123456002,74,1,2,8,1,0,18.0,12,0,0.02576,5,0,13.6667,0.0,0,0,0.0,0,0.0,0,0.0,0,27,20,0,0,0,0.0
47.75,10,1010123456002,74,1,2,8,1,0,18.0,8,0,0.015456,3,0,14.0,0.0,0,0,0.0,0,0.0,0,0.0,0,9,12,0,0,0,0.0
48.0,10,1010123456002,74,1,2,8,1,0,0.0,2,0,0.005152,1,0,9.66667,6.05,20,0,0.1,8,50.0,0,9.75271,31,6,4,0,0,0,5.05
48.25,10,1010123456002,74,1,2,8,1,0,2.58333,24,0,0.011328,10,0,11.75,0.0,0,0,0.0,0,0.0,0,0.0,0,20,66,0,0,0,0.0
48.5,10,1010123456002,74,1,2,8,1,0,0.0,8,0,0.020608,4,0,13.3333,0.0,0,0,0.0,0,0.0,0,0.0,0,32,16,0,0,0,0.0
48.75,10,1010123456002,74,1,2,8,1,0,0.0,0,0,0.0,0,0,13.6667,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.0
49.0,10,1010123456002,74,1,2,8,1,0,0.0,2,0,0.005152,1,0,14.0,0.0,0,0,0.0,0,0.0,0,0.0,0,2,4,0,0,0,0.0
49.25,10,1010123456002,74,1,2,8,1,0,7.13333,15,158,0.01584,6,0,6.33333,13.2,5,0,0.1,2,0.0,0,18.9368,31,36,30,0,0,0,1.0
49.5,10,1010123456002,74,1,2,8,1,0,14.8571,7,0,0.010464,3,0,9.16667,0.0,0,0,0.0,0,0.0,0,0.0,0,28,16,0,0,0,0.0
49.75,10,1010123456002,74,1,2,8,1,0,0.0,0,0,0.0,0,0,13.5,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.0
50.0,10,1010123456002,74,1,2,8,1,0,0.0,0,0,0.0,0,0,13.8,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.0
50.25,10,1010123456002,74,1,2,8,1,0,18.0,10,0,0.020608,4,0,13.6667,15.0,12,0,0.0,4,100.0,0,4.92265,0,20,18,0,0,0,10.0
50.5,10,1010123456002,74,1,2,8,1,0,18.0,5,0,0.010304,2,0,13.8,0.0,0,0,0.0,0,0.0,0,0.0,0,12,8,0,0,0,0.0
50.75,10,1010123456002,74,1,2,8,1,0,18.0,6,0,0.010304,2,0,13.3333,0.0,0,0,0.0,0,0.0,0,0.0,0,6,8,0,0,0,0.0
51.0,10,1010123456002,74,1,2,8,1,0,0.0,2,0,0.005152,1,0,13.6667,0.0,0,0,0.0,0,0.0,0,0.0,0,2,4,0,0,0,0.0
51.25,10,1010123456002,74,1,2,8,1,0,18.0,18,0,0.036096,7,0,9.33333,5.39394,33,0,0.1,14,14.2857,0,6.65016,31,30,26,0,0,0,2.51515
51.5,11,1010123456002,74,1,2,8,1,0,18.0,3,0,0.005152,1,0,13.5,0.0,0,0,0.0,0,0.0,0,0.0,0,3,4,0,0,0,0.0
51.75,11,1010123456002,74,1,2,8,1,0,0.0,2,0,0.005152,1,0,13.6667,0.0,0,0,0.0,0,0.0,0,0.0,0,6,4,0,0,0,0.0
52.0,10,1010123456002,74,1,2,8,1,0,18.0,5,0,0.010304,2,0,14.0,0.1,18,0,0.1,7,0.0,0,9.6779,31,30,8,0,0,0,1.0
52.25,10,1010123456002,74,1,2,8,1,0,18.0,5,0,0.010304,2,0,13.8,0.0,0,0,0.0,0,0.0,0,0.0,0,5,8,0,0,0,0.0
52.5,10,1010123456002,74,1,2,8,1,0,18.0,7,0,0.015456,3,0,13.6667,0.0,0,0,0.0,0,0.0,0,0.0,0,78,12,0,0,0,0.0
52.75,10,1010123456002,74,1,2,8,1,0,11.1429,7,0,0.010464,3,0,12.25,0.0,0,0,0.0,0,0.0,0,0.0,0,37,14,0,0,0,0.0
53.0,10,1010123456002,74,1,2,8,1,0,16.0,9,0,0.015616,4,0,13.5,0.0,0,0,0.0,0,0.0,0,0.0,0,27,14,0,0,0,0.0
53.25,10,1010123456002,74,1,2,8,1,0,0.0,6,0,0.015456,3,0,13.75,3.15385,26,0,0.1,10,0.0,0,8.90044,31,15,12,0,0,0,1.80769
53.5,10,1010123456002,74,1,2,8,1,0,16.1538,13,0,0.020768,5,0,13.8,0.0,0,0,0.0,0,0.0,0,0.0,0,41,18,0,0,0,0.0
53.75,10,1010123456002,74,1,2,8,1,0,0.0,2,0,0.005152,1,0,14.0,0.0,0,0,0.0,0,0.0,0,0.0,0,3,4,0,0,0,0.0
54.0,10,1010123456002,74,1,2,8,1,0,18.0,8,0,0.015456,3,0,10.8,6.0,6,149256,0.1,2,0.0,0,14.1578,31,9,12,0,0,0,2.0
54.25,10,1010123456002,74,1,2,8,1,0,2.25,24,0,0.011328,9,0,9.66667,8.8,30,0,0.1,11,36.3636,0,8.40756,0,13,88,0,0,0,4.6
54.5,10,1010123456002,74,1,2,8,1,0,0.0,0,0,0.0,0,0,13.75,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.0
54.75,10,1010123456002,74,1,2,8,1,0,0.0,0,0,0.0,0,0,9.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.0
55.0,10,1010123456002,74,1,2,8,1,0,18.0,8,0,0.015456,3,0,11.3333,15.25,28,0,0.1,11,36.3636,0,14.7878,31,17,12,0,0,0,4.92857
55.25,10,1010123456002,74,1,2,8,1,0,18.0,3,0,0.005152,1,0,10.0,0.0,0,0,0.0,0,0.0,0,0.0,0,3,4,0,0,0,0.0
55.5,10,1010123456002,74,1,2,8,1,0,8.37931,29,0,0.02672,12,0,13.3333,0.0,0,0,0.0,0,0.0,0,0.0,0,100,46,0,0,0,0.0
55.75,10,1010123456002,74,1,2,8,1,0,0.0,2,0,0.005152,1,0,14.0,0.0,0,0,0.0,0,0.0,0,0.0,0,3,4,0,0,0,0.0
56.0,10,1010123456002,74,1,2,8,1,0,0.0,12,0,0.030912,6,0,13.5,0.0,4,0,0.1,2,0.0,0,0.0,31,23,24,0,0,0,0.0
56.25,10,1010123456002,74,1,2,8,1,0,18.0,6,0,0.010304,2,0,14.0,0.0,0,0,0.0,0,0.0,0,0.0,0,8,8,0,0,0,0.0
56.5,10,1010123456002,74,1,2,8,1,0,18.0,10,0,0.020608,4,0,13.0,0.0,0,0,0.0,0,0.0,0,0.0,0,48,16,0,0,0,0.0
56.75,10,1010123456002,74,1,2,8,1,0,14.4286,7,0,0.010528,3,0,13.0,0.0,0,0,0.0,0,0.0,0,0.0,0,7,10,0,0,0,0.0
57.0,10,1010123456002,74,1,2,8,1,0,3.08333,36,0,0.01696,14,0,7.25,0.0,8,0,0.0,4,100.0,0,0.0,0,12,94,0,0,0,0.0
57.25,10,1010123456002,74,1,2,8,1,0,18.0,3,0,0.005152,1,0,13.75,0.0,0,0,0.0,0,0.0,0,0.0,0,3,4,0,0,0,0.0
57.5,10,1010123456002,74,1,2,8,1,0,8.0,5,0,0.005376,2,0,12.7143,0.0,0,0,0.0,0,0.0,0,0.0,0,24,10,0,0,0,0.0
57.75,10,1010123456002,74,1,2,8,1,0,18.0,5,0,0.010304,2,0,14.0,0.0,0,0,0.0,0,0.0,0,0.0,0,6,8,0,0,0,0.0
58.0,10,1010123456002,74,1,2,8,1,0,0.0,0,0,0.0,0,0,13.25,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.0
58.25,10,1010123456002,74,1,2,8,1,0,0.0,6,0,0.010304,2,0,14.0,3.36842,19,0,0.1,8,0.0,0,8.79328,31,18,12,0,0,0,1.31579
58.5,10,1010123456002,74,1,2,8,1,0,4.5,28,0,0.026784,12,0,10.5,0.0,0,0,0.0,0,0.0,0,0.0,0,28,88,0,0,0,0.0
58.75,10,1010123456002,74,1,2,8,1,0,15.0,20,0,0.037056,8,0,11.75,0.0,0,0,0.0,0,0.0,0,0.0,0,47,42,0,0,0,0.0
59.0,10,1010123456002,74,1,2,8,1,0,0.0,0,0,0.0,0,0,14.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.0
59.25,10,1010123456002,74,1,2,8,1,0,0.0,2,0,0.005152,1,0,13.0,8.33333,36,0,0.1,13,30.7692,0,7.66672,31,3,4,0,0,0,4.25
59.5,10,1010123456002,74,1,2,8,1,0,0.0,12,0,0.031296,6,0,14.0,0.0,0,0,0.0,0,0.0,0,0.0,0,28,22,0,0,0,0.0
59.75,10,1010123456002,74,1,2,8,1,0,11.8571,21,0,0.026144,8,0,12.2,0.0,0,0,0.0,0,0.0,0,0.0,0,52,30,0,0,0,0.0
60.0,10,1010123456002,74,1,2,8,1,0,4.5,20,213,0.01232,5,0,8.66667,5.16129,31,0,0.1,12,16.6667,0,6.37678,31,-5,48,0,0,0,2.83871
60.25,10,1010123456002,74,1,2,8,1,0,2.92308,26,0,0.015136,13,0,13.8333,0.0,0,0,0.0,0,0.0,0,0.0,0,-8,70,0,0,0,0.0
60.5,10,1010123456002,74,1,2,8,1,0,0.0,6,0,0.015456,3,0,14.0,0.0,0,0,0.0,0,0.0,0,0.0,0,17,12,0,0,0,0.0
60.75,10,1010123456002,74,1,2,8,1,0,18.0,19,0,0.036064,7,0,14.0,0.0,0,0,0.0,0,0.0,0,0.0,0,31,28,0,0,0,0.0
61.0,10,1010123456002,74,1,2,8,1,0,10.6154,13,0,0.015808,5,0,11.25,2.90909,11,0,0.1,4,0.0,0,11.5102,31,52,26,0,0,0,1.36364
61.25,10,1010123456002,74,1,2,8,1,0,18.0,8,0,0.015456,3,0,13.4,0.0,0,0,0.0,0,0.0,0,0.0,0,15,12,0,0,0,0.0
61.5,10,1010123456002,74,1,2,8,1,0,0.0,4,0,0.010304,2,0,12.2,0.0,0,0,0.0,0,0.0,0,0.0,0,12,8,0,0,0,0.0
61.75,10,1010123456002,74,1,2,8,1,0,0.0,2,0,0.005152,1,0,12.0,0.0,0,0,0.0,0,0.0,0,0.0,0,3,4,0,0,0,0.0
62.0,10,1010123456002,74,1,2,8,1,0,18.0,3,0,0.005152,1,0,12.4,13.0,6,0,0.1,2,0.0,0,12.9737,31,6,4,0,0,0,3.0
62.25,10,1010123456002,74,1,2,8,1,0,0.0,0,0,0.0,0,0,10.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.0
62.5,10,1010123456002,74,1,2,8,1,0,12.1667,12,0,0.016032,5,0,12.2,0.0,0,0,0.0,0,0.0,0,0.0,0,34,20,0,0,0,0.0
62.75,10,1010123456002,74,1,2,8,1,0,18.0,6,0,0.010304,2,0,14.0,0.0,0,0,0.0,0,0.0,0,0.0,0,6,8,0,0,0,0.0
63.0,10,1010123456002,74,1,2,8,1,0,17.8182,11,0,0.015648,4,0,13.75,0.0,0,0,0.0,0,0.0,0,0.0,0,16,12,0,0,0,0.0
63.25,10,1010123456002,74,1,2,8,1,0,18.0,7,0,0.015456,3,0,11.75,1.17241,29,0,0.1,11,0.0,0,8.0135,31,15,12,0,0,0,1.27586
63.5,10,1010123456002,74,1,2,8,1,0,15.2727,11,0,0.015616,4,0,13.0,0.0,0,0,0.0,0,0.0,0,0.0,0,9,12,0,0,0,0.0
63.75,10,1010123456002,74,1,2,8,1,0,9.03704,27,0,0.026464,10,0,11.8,0.0,0,0,0.0,0,0.0,0,0.0,0,89,60,0,0,0,0.0
64.0,10,1010123456002,74,1,2,8,1,0,18.0,6,0,0.015456,3,0,10.5,7.5,8,148135,0.1,3,33.3333,0,12.0852,31,13,8,0,0,0,4.375
64.25,10,1010123456002,74,1,2,8,1,0,18.0,5,158,0.010304,2,0,11.6,12.3333,24,0,0.1,9,44.4444,0,11.2605,0,14,8,0,0,0,6.25
64.5,10,1010123456002,74,1,2,8,1,0,14.25,16,0,0.021184,6,0,13.4,0.0,0,0,0.0,0,0.0,0,0.0,0,45,18,0,0,0,0.0
64.75,10,1010123456002,74,1,2,8,1,0,18.0,5,0,0.005152,1,0,13.0,0.0,0,0,0.0,0,0.0,0,0.0,0,9,8,0,0,0,0.0
65.0,10,1010123456002,74,1,2,8,1,0,0.0,2,0,0.010304,2,0,13.2,0.0,0,0,0.0,0,0.0,0,0.0,0,3,4,0,0,0,0.0
65.25,10,1010123456002,74,1,2,8,1,0,18.0,5,0,0.010304,2,0,13.6667,4.33333,24,0,0.1,10,0.0,0,7.93944,31,11,8,0,0,0,1.08333
65.5,10,1010123456002,74,1,2,8,1,0,17.6154,13,0,0.020768,5,0,13.5,0.0,0,0,0.0,0,0.0,0,0.0,0,17,16,0,0,0,0.0
65.75,10,1010123456002,74,1,2,8,1,0,17.8824,17,0,0.03104,7,0,13.0,0.0,0,0,0.0,0,0.0,0,0.0,0,37,24,0,0,0,0.0
66.0,10,1010123456002,74,1,2,8,1,0,18.0,13,0,0.020608,4,0,13.75,0.0,0,0,0.0,0,0.0,0,0.0,0,17,20,0,0,0,0.0
66.25,10,1010123456002,74,1,2,8,1,0,5.33333,27,0,0.026784,12,0,7.5,5.91304,23,0,0.1,9,0.0,0,13.8524,31,30,94,0,0,0,1.17391
66.5,10,1010123456002,74,1,2,8,1,0,0.0,2,0,0.005152,1,0,14.0,0.0,0,0,0.0,0,0.0,0,0.0,0,6,4,0,0,0,0.0
66.75,10,1010123456002,74,1,2,8,1,0,16.0,5,0,0.005152,1,0,13.6,0.0,0,0,0.0,0,0.0,0,0.0,0,12,10,0,0,0,0.0
67.0,10,1010123456002,74,1,2,8,1,0,18.8182,11,0,0.02096,5,0,13.6667,0.0,0,0,0.0,0,0.0,0,0.0,0,14,10,0,0,0,0.0
67.25,10,1010123456002,74,1,2,8,1,0,0.0,0,0,0.0,0,0,11.2,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.0
67.5,10,1010123456002,74,1,2,8,1,0,18.0,3,0,0.005152,1,0,14.0,14.0,12,0,0.0,4,100.0,0,5.25039,0,6,4,0,0,0,10.0
67.75,10,1010123456002,74,1,2,8,1,0,11.75,8,0,0.010528,3,0,12.0,0.0,0,0,0.0,0,0.0,0,0.0,0,30,14,0,0,0,0.0
68.0,10,1010123456002,74,1,2,8,1,0,3.21429,28,132,0.01232,5,0,11.2,15.0263,76,0,0.1,30,90.0,0,7.02006,31,-5,76,0,0,0,9.05263
68.25,10,1010123456002,74,1,2,8,1,0,4.3,40,0,0.031424,22,0,10.25,14.0,3,0,0.0,1,100.0,0,0.1,0,21,102,0,0,0,10.0
68.5,10,1010123456002,74,1,2,8,1,0,2.34783,23,0,0.011328,9,0,5.0,0.0,0,0,0.0,0,0.0,0,0.0,0,15,64,0,0,0,0.0
68.75,10,1010123456002,74,1,2,8,1,0,18.0,3,0,0.005152,1,0,14.0,0.0,0,0,0.0,0,0.0,0,0.0,0,3,4,0,0,0,0.0
69.0,10,1010123456002,74,1,2,8,1,0,18.0,5,0,0.010304,2,0,14.0,9.0,8,150000,0.1,3,33.3333,0,11.3889,31,9,8,0,0,0,4.375
69.25,10,1010123456002,74,1,2,8,1,0,10.2,10,0,0.01056,4,0,11.25,12.0,59,0,0.1,24,70.8333,0,6.59369,0,5,22,0,0,0,8.22034
69.5,10,1010123456002,74,1,2,8,1,0,0.857143,21,0,0.011328,9,0,11.5,0.0,0,0,0.0,0,0.0,0,0.0,0,16,64,0,0,0,0.0
69.75,10,1010123456002,74,1,2,8,1,0,18.0,3,0,0.005152,1,0,13.0,0.0,0,0,0.0,0,0.0,0,0.0,0,3,4,0,0,0,0.0
70.0,10,1010123456002,74,1,2,8,1,0,18.0,7,0,0.015456,3,0,13.6,0.0,0,0,0.0,0,0.0,0,0.0,0,9,12,0,0,0,0.0
70.25,10,1010123456002,74,1,2,8,1,0,18.0,13,0,0.02576,5,0,14.0,3.04,25,0,0.1,10,0.0,0,7.66356,31,36,20,0,0,0,1.36
70.5,10,1010123456002,74,1,2,8,1,0,18.0,7,0,0.010304,2,0,13.75,0.0,0,0,0.0,0,0.0,0,0.0,0,11,12,0,0,0,0.0
70.75,10,1010123456002,74,1,2,8,1,0,18.0,10,0,0.020608,4,0,13.5,0.0,0,0,0.0,0,0.0,0,0.0,0,11,16,0,0,0,0.0
71.0,10,1010123456002,74,1,2,8,1,0,18.0,6,0,0.015456,3,0,11.25,0.0,0,0,0.0,0,0.0,0,0.0,0,33,8,0,0,0,0.0
71.25,10,1010123456002,74,1,2,8,1,0,0.0,6,0,0.015456,3,0,13.75,2.56,25,0,0.1,10,0.0,0,7.07409,31,12,12,0,0,0,1.24
71.5,10,1010123456002,74,1,2,8,1,0,18.0,3,0,0.005152,1,0,13.75,0.0,0,0,0.0,0,0.0,0,0.0,0,3,4,0,0,0,0.0
71.75,10,1010123456002,74,1,2,8,1,0,14.8125,16,0,0.020928,6,0,13.75,0.0,0,0,0.0,0,0.0,0,0.0,0,41,16,0,0,0,0.0
72.0,10,1010123456002,74,1,2,8,1,0,0.0,6,0,0.015456,3,0,13.75,7.09091,22,0,0.1,8,50.0,0,5.30879,31,32,12,0,0,0,5.90909
72.25,10,1010123456002,74,1,2,8,1,0,7.41176,34,0,0.031936,13,0,10.0,0.0,0,0,0.0,0,0.0,0,0.0,0,31,94,0,0,0,0.0
72.5,10,1010123456002,74,1,2,8,1,0,0.0,0,0,0.0,0,0,10.75,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.0
72.75,10,1010123456002,74,1,2,8,1,0,18.0,3,0,0.005152,1,0,13.75,0.0,0,0,0.0,0,0.0,0,0.0,0,3,4,0,0,0,0.0
73.0,10,1010123456002,74,1,2,8,1,0,18.0,11,0,0.020608,4,0,12.5,3.11111,18,0,0.1,7,0.0,0,10.0598,31,15,16,0,0,0,1.22222
73.25,10,1010123456002,74,1,2,8,1,0,18.0,12,0,0.020608,4,0,14.0,0.0,0,0,0.0,0,0.0,0,0.0,0,14,16,0,0,0,0.0
73.5,10,1010123456002,74,1,2,8,1,0,18.0,9,0,0.015456,3,0,13.5,0.0,0,0,0.0,0,0.0,0,0.0,0,13,12,0,0,0,0.0
73.75,10,1010123456002,74,1,2,8,1,0,16.375,16,0,0.020928,6,0,14.0,0.0,0,0,0.0,0,0.0,0,0.0,0,22,22,0,0,0,0.0
74.0,10,1010123456002,74,1,2,8,1,0,0.0,6,0,0.015456,3,0,13.75,0.0,0,0,0.0,0,0.0,0,0.0,0,15,12,0,0,0,0.0
74.25,10,1010123456002,74,1,2,8,1,0,18.0,5,0,0.010304,2,0,9.66667,13.84,50,0,0.1,18,66.6667,0,7.22552,31,9,8,0,0,0,7.48
74.5,10,1010123456002,74,1,2,8,1,0,18.0,8,0,0.015456,3,0,13.5,0.0,0,0,0.0,0,0.0,0,0.0,0,12,12,0,0,0,0.0
74.75,10,1010123456002,74,1,2,8,1,0,12.1,10,0,0.015936,4,0,12.0,0.0,0,0,0.0,0,0.0,0,0.0,0,38,20,0,0,0,0.0
75.0,10,1010123456002,74,1,2,8,1,0,3.46154,26,0,0.016704,11,0,9.66667,0.0,0,0,0.0,0,0.0,0,0.0,0,15,86,0,0,0,0.0
75.25,10,1010123456002,74,1,2,8,1,0,18.0,5,0,0.010304,2,0,13.75,10.0,18,0,0.1,7,42.8571,0,9.91163,31,6,8,0,0,0,5.44444
75.5,10,1010123456002,74,1,2,8,1,0,0.0,0,0,0.0,0,0,13.75,12.0,12,0,0.0,5,100.0,0,3.82787,0,0,0,0,0,0,10.0
75.75,10,1010123456002,74,1,2,8,1,0,18.0,10,0,0.020608,4,0,13.5,0.0,0,0,0.0,0,0.0,0,0.0,0,45,18,0,0,0,0.0
76.0,10,1010123456002,74,1,2,8,1,0,0.0,2,0,0.005152,1,0,13.25,5.77778,9,0,0.1,4,0.0,0,11.9024,31,3,4,0,0,0,1.33333
